id,name,department
2479646,Levente Szentkiralyi,Writing amp Rhetoric
1672703,Diana Oliveras,Molecular/Cellular/Dev Biology
963549,Meredith Banasiak,Architecture
2208188,Akira Miyake,Psychology  Neuroscience
2941331,Jeff Glusman,Aerospace Engineering
503914,Delphy Shaulis,Mathematics
676423,Liam Downey,Sociology
768033,Tobin Von Der Nuell,Writing
1194455,Benjamin Robertson,English
149273,Barney Ellison,Chemistry
2526242,Supriya Naidu,Computer Science
1475789,Steve Hobbs,Not Specified
1914175,Kathryn Plath,Chemistry & Biochemistry
1340419,Marshall Smith,Sociology
1451642,Tracy Jennings,Business
1640341,David Brain,Astronomy
313030,Michael Huemer,Philosophy
817140,Hardy Fredricksmeyer,Classics
2005354,Matthew Pass,Mathematics
1195920,Doug Gin,Chemistry
1760573,Ruth Heisler,Integrative Physiology
2178636,Jamal Khlifat,Writing  Rhetoric
139224,Anne Dougherty,Mathematics
739304,Lori Hunter,Sociology
798897,Albert Alhadeff,Art & Art History
2226754,Xingzhou Yang,Mathematics
696806,Vivian Elmore,Languages
2513975,Shannon Leone,Humanities
2545940,Jennifer Schwartz,Psychology & Neuroscience
2734380,Tim Burkhardt,Philosophy
1131076,Kishen Iyengar,Business
411518,Sigman Byrd,Writing
1064023,Wahab Baouchi,Mathematics
1996394,Jason Potter,Philosophy
1997673,Megan Shannon,Political Science
1974999,Rhonda Hoenigman,Computer Science
2362614,Mark Gross,Engineering
1568754,Lisa Barlow,Geology
1618383,Eric Burger,Writing & Rhetoric
2257190,Sara Sawyer,MolecularCellularDev Biology
2617436,Arielle blum,ElecCompEnergy Engineering
1142988,Hillary Potter,Sociology
1942342,Jessica Gorski,Ecology  Evolutionary Biology
2577651,Joshua Nunziato,Business
1107296,Tina Pittman Wagers,Psychology & Neuroscience
1433916,Awon Atuire,English
1819515,Heidi Day,Psychology & Neuroscience
710405,Cathy Comstock,Not Specified
936585,Sharon Adams,Women's Studies
1033174,Albert Kim,Psychology
1425979,Nancy Billica,Political Science
2035735,Douglas Snyder,History
2222180,Cory Cunningham,Business
1898129,Teresa Foley,Integrative Physiology
918159,Martha Rooney,Mathematics
1202926,Myles Osborne,History
1720757,Andrew Martin,Ecology & Evolutionary Biology
2668083,Teresa Bilinski,Ecology & Evolutionary Biology
1085857,Arthur Joyce,Anthropology
1747588,Michael Roy,Mathematics
2326963,Felix Muzny,Computer Science
963814,Peter Simonson,Communication
2559514,Jack Damico,SpeechLanguageHearing Sci.
1226103,Vicki Grove,Languages
1648665,Sriram Sankaranarayanan,Computer Science
1853546,Xiang Wang,Chemistry & Biochemistry
1811314,Igor Rumanov,Mathematics
2690397,Jun Hong,Mathematics
1006997,Andy Baker,Political Science
1282674,Erica Ellingson,Astronomy
1252229,Moonhawk Kim,Political Science
926694,Naomi Rachel,English
678309,Cristina Piras,Languages
1807552,Jay Waddell,Marketing
1411608,Suzanne Nelson,Integrative Physiology
1748794,Seth Tucker,Writing & Rhetoric
334251,Jay Ellis,Writing
1309015,John Basey,Biology
1524422,Christy Fillman,Molecular/Cellular/Dev Biology
1563175,Annjeanette Wiese,Humanities
1029748,Dominic Bailey,Philosophy
130945,Wes Morriston,Philosophy
515134,David Valeta,Religion
2480383,Karli Carston,Psychology
2562139,Stephanie Renfrow,Ecology & Evolutionary Biology
1006996,Aysegul Aydin,Political Science
842599,Petger Schaberg,Writing
2634854,Marcia Kwaramba,Business
242300,Karen Malcolm,Languages
1070606,Jay Watterworth,Sociology
1606525,Randy Johnston,Accounting & Business Law
