id,name,department
2945266,Alysa Malespina,Physics
2197110,Yosef Allam,Engineering
2300601,Steve Thompson,Engineering
2640433,Christian Beren,Chemistry
2698261,Veronica Eliasson,Engineering
1180044,Cristian Ciobanu,Engineering
2744736,Polina Brodsky,Engineering
963977,Terry Young,Physics
2822919,Yui Shi,Chemistry
834375,Sumit Agarwal,Chemical Engineering
2386328,Kristen Rinedollar-Miller,Engineering
90269,Norm Hecht,Engineering
2585972,Dylan Domaille,Chemistry
2916258,Ryan Lambert,Writing
122413,John Berger,Engineering
1142578,Les Hammer,Engineering
2308514,Kevin Ahrendt,Mathematics
2323896,Jeffrey Wheeler,Engineering
2592185,Ryan Richards,Chemistry
640672,Jeff Squier,Physics
1614477,Pankaj Sen,Engineering
2939100,Zibo Wang,Computer Science
1960435,Nils Tilton,Engineering
2126376,Tyrone Vincent,Engineering
2715870,Alan Von Herrmann,Mathematics
1361545,Joel Duncan,Geology
2003212,Robert Amaro,Engineering
1729834,Brian Zaharatos,Humanities
1927686,Aarti Munjal,Computer Science
572835,Murray Hitzman,Geology
2298905,Cynthia Norrgran,Biology
2635393,Athena Sparks,Mathematics
1571658,Paulo Tabares,Engineering
2032277,Olivia Burgess,Liberal Arts
1575248,Mimi Weiss,Mathematics
481448,John Heilbrunn,Humanities
2300304,Shannon Mancus,English
724463,Douglas Poole,Mathematics
2346070,Amadeu Sum,Chemical Engineering
1672243,Tzahi Cath,Engineering
2131108,Allyce Horan,Liberal Arts
2188378,Brian Thomas,Engineering
2401445,Owen Hildreth,Engineering
2505379,Cara Juergensen,Engineering
2714414,Christopher Worley,Economics & Business
167042,Paul Jagodzinski,Chemistry
1727340,Sarah Hitt,English
2342868,Najmus Saqib,Engineering
2462828,Charles Lewinsohn,Engineering
2577457,Steve Richardson,Engineering
2695387,Shiling Pei,Engineering
2717878,Leocadio Barroso Bravo,Economics & Business
2840354,Daniel Blood,Engineering
2898732,Kristen Blood,Engineering
2566503,Debra Carney,Mathematics
2082976,Alison  Lacivita,Liberal Arts
1834996,Paul Constantine,Mathematics
1354900,Michael Wakin,Engineering
2944328,Clark Scholten,Computer Science
2591191,Brian Davis,Engineering
2818431,Tolga Can,Computer Science
138094,E. (Dendy) Sloan,Chemical Engineering
2126739,Cecilia Diniz Behn,Mathematics
1077506,Charles Vestal,Chemistry
1552135,Bill Eustes,Engineering
2475342,John Spear,Engineering
2436334,Frederic Sarazin,Physics
1665622,Jon Collis,Mathematics
628062,Paul Santi,Geology
979477,Candace Sulzbach,Engineering
776516,David Wu,Chemistry
1699847,William Navidi,Mathematics
2770123,Eman Yahia,Engineering
2837709,Walter Hurt,Mathematics
1559232,Mike Mooney,Engineering
1946150,Matt Posewitz,Chemistry
2806084,Rion Gipson-Hansen,Computer Science
3003038,Prachi Sharma,Engineering
1559801,Matthew Liberatore,Chemical Engineering
871564,Panos Kiousis,Engineering
289219,Mark Lusk,Engineering
2402326,Gavriil Shchedrin,Physics
2498344,Greg Vanderbeek,Engineering
2599803,Zhexuan Gong,Physics
2638113,Anastasia Gladkina,Mathematics
2841183,Merry Brown,Mathematics
1958844,Salman Mohagheghi,Engineering
1225090,Ty Thompson,Mathematics
2302462,Rebekah Garris,Mathematics
745193,Joe Crocker,Engineering
2887188,Sean Farrell,Mathematics
2383077,Michael Mikucki,Mathematics
2429098,Peter Maniloff,Economics
2664056,Josh Sharp,Engineering
1887214,Xiaoli Zhang,Engineering
711287,Samuel Romberger,Geology
987865,Sharon McAuliffe,Mathematics
2377565,James Ely,Chemical Engineering
2695391,Alexandra Wayllace,Engineering
2794667,Megan Shapiro,Computer Science
2222150,Cortney Holles,Humanities
2098312,Emmanuel Leon De Moor,Engineering
2187516,Adrienne Kroepsch,Liberal Arts
1657368,Tonya Lefton,Liberal Arts
2572174,Amy Landis,Engineering
2481518,Eliza Buhrer,Humanities
2580054,David Montgomery,Mathematics
1063222,Kathryn Johnson,Engineering
620336,Mark Miller,Economics
682888,Shiba Panda,Engineering
747745,Mary-Margaret Coates,Engineering
1571644,Joshua Thomas,Mathematical and Computer Sci.
671793,Kishore Kulkarni,Economics
2300917,Carl Mitcham,Liberal Arts
2014887,Stephen Boyes,Chemistry
2459908,Dennis Pace,Mathematics
2720584,Jeremy Beard,Mathematics
2402348,Garrett Gissler,Geology
2739516,Matthew Hofkes,Mathematics
2944485,Arthur Morris,Engineering
669517,Tony Dean,Engineering
1716297,Jason Porter,Engineering
2520618,Yvette Kuiper,Geology
