id,name,department
1668988,James McKernan,Mathematics
1734181,Dr. R. Brisdane Ford,Health Science
1982604,Roman Bezrukavnikov,Mathematics
2028848,David Karger,Computer Science
2158670,Muhamet Yildiz,Economics
2217518,Eduardo Kausel,Engineering
1906467,Krishna Rajagopal,Science
2283278,William Hunting,Mathematics
1195278,Derek Johnson,Accounting
1303383,Peter Weise,Languages
1913299,Joseph Weber,Management
2522509,Lallit Anand,Engineering
2572074,Ekene Ijeoma,Architecture
2714720,Devavrat Shah,Computer Science
2790449,Ali Jadbabaie,Engineering
2845602,Jeremy Hahn,Mathematics
1585498,David Kaiser,Physics
1297632,David Bartel,Biology
1992979,Harlan Breindel,Communication
2260113,David Trumper,Engineering
1786997,Amos Winter,Engineering
1886130,David Pesetsky,Linguistics
1906731,Lucas Stanczyk,Political Science
2080401,Matthew Shoulders,Chemistry
2160930,Stephen Ross,Economics
2372685,Greg Sabin,Finance
2147406,Steven Hall,Engineering
2739646,Ron Prinn,Science
2754979,Adam Hartz,Computer Science
2906894,Olivier de Weck,Engineering
2044492,Hiromi Ozaki,Architecture
1718781,Steven Ostrow,History
1265985,Alan Berger,Architecture
121198,Robert Morris,Computer Science
2239597,Christopher Knittel,Management
2179539,Jonathan Hersh,Political Science
2256500,David Perreault,Engineering
889187,Meriam Belli,History
2282381,Yufei Zhao,Mathematics
2495680,Ibrahim Cisse,Physics
3016488,Jackson Lu,Management
3027398,TL Taylor,Sociology
1989043,Ethan Zuckerman,Computer Science
2760193,Larry Guth,Mathematics
2779768,Adrian Lozano-Duran,Engineering
2790183,Guy Bresler,Engineering
2841701,Chad Trotter,Computer Science
2899000,Chris Tanner,Computer Science
2930190,Alexandre Jacquillat,Management
2973770,Yue Zhu,Physics
1667787,Matt Blum,Physical Education
1734202,Sally Haslanger,Philosophy
1757310,Jessika Trancik,Engineering
3072296,Julien Tailleur,Physics
2045384,Elizabeth  Harrison Lepera,Writing
1609625,David Miller,Engineering
1626807,Peter Mueller,Chemistry
1627009,Sabine Iatridou,Linguistics
1668253,Silvio Micali,Computer Science
1918547,Mehran Kardar,Physics
2260117,Nicolas Hadjiconstantinou,Engineering
2143893,Neil Gershenfeld,Physics
1600097,Caroline Jones,Art History
2091321,Simon Johnson,Management
2306126,Tom Leighton,Computer Science
2332208,Mohammed Movassaghi,Chemistry
2173304,Kevin Park,Mathematics
2414362,Hae-Seung Lee,Engineering
1687603,Elizabeth Wood,Physics
2016672,Yury Polyanskiy,Information Science
2632346,Michael Short,Engineering
2738610,Mohamed Abdelhafez,Physics
2844713,Ben Mangrum,English
2987341,Philip Hemmer,Engineering
1771644,William Donaldson,Literature
1013404,John Brisson,Engineering
1834258,Yasheng Huang,Business
2028849,Julie Greenberg,Medicine
2268510,Neil Gerschenfeld,Physics
1616995,Mike Jones,Engineering
1642324,Sarah Woznica,Ethnic Studies
2079919,Gordan Freeman,Physics
2080416,Troy Van Voorhis,Chemistry
2316097,Gene-Wei Li,Biology
2523272,Davesh Maulik,Mathematics
2502540,Fadel Adib,Computer Science
2739640,Shuhei Ono,Science
3040715,Azizi Othman,Computer Science
2206932,Nickolai Zeldovich,Computer Science
2208800,Ascher Shapiro,Engineering
2335782,Barbara Imperiali,Biology
2340667,Jack Wisdom,Science
2346307,Krystyn Van Vliet,Engineering
2371777,Wolfgang Ketterle,Physics
939877,Radha Kalluri,Health Science
2514987,Richard Linares,Engineering
2771911,Negin Golrezaei,Business
2605626,John Fisher,Computer Science
2669923,Thomas Eagar,Engineering
2676655,Kristin Forbes,Economics
2677897,Joshua Angrist,Economics
2743831,Andrea Walsh,English
2789144,Bruce Tidor,Computer Science
2822546,Thomas Levenson,Writing
2906890,Stefanie Jegelka,Computer Science
2935929,bob smith,Art History
2946256,Lawrence Udeigwe,Mathematics
2953508,Sebastian Lourido,Biology
2981330,Sherry Turkle,Psychology
2995352,Edwin Pell IV,Women's Studies
1990436,Josh Forman,Management
1986441,Arup Chakraborty,Chemistry
3069123,Sinan Aral,Business
2022524,Gediminas Urbonas,Architecture
2067603,Li Huei Tsai,Science
2080279,Robert Fogelson,Sociology
2092136,Colette Healed,Science
2093601,Tom Kochan,Business
2235944,Alan Edelman,Mathematics
2263268,Pierre Azoulay,Business
2253536,Arsam Bakhtiari,Agriculture
2249869,William Detmold,Physics
2273545,Malcolm Croft,Physics
2294324,Pooriya Maleki,Science
2304062,Cullen Buie,Engineering
2309286,Daniel Doneson,Philosophy
2386546,Robert Townsend,Economics
2475361,Amy Keating,Biology
2504591,Max Shulaker,Engineering
2626290,Luis Videgaray,Management
2661168,Michale Fee,Biology
2669279,Robert Blau,Business
2714674,Douglas Morgenstern,Languages
2739648,Michael Golay,Engineering
2774208,Heather Kulik,Engineering
2822542,Thomsas Levenson,Writing
2876176,Rafael Gomez-Bombarelli,Engineering
2906888,Suvrit Sra,Computer Science
2934409,David Kouskoulas ,Mathematics
2934991,Janet Guo,Biology
2936116,Juanjuan Zhang,Marketing
2975170,Priya Donti,Computer Science
3012119,nancy kanwisher,Social Science
3015085,Xichen Bao,Women's Studies
3026003,John Williams,Engineering
2461189,Dimitris Bertsimas,Management
2762892,Ryan Lang,Physics
2134498,Richard Nielsen,Political Science
2186722,Parag Pathak,Economics
2268325,Alessandro Golkar,Engineering
2272298,Seteno Ntwampe,Science
2292029,Hari Balakrishnan,Computer Science
2303103,Pavel Etingof,Mathematics
1013300,Eric Khatchadourian,History
2387449,Mehrdad Jazayeri,Biology
2477450,Eliezer Calo,Biology
2489525,Jeremy England,Physics
2526435,Lawrence Guth,Mathematics
2581726,Allen Adams,Physics
2705413,Lizhong Zheng,Engineering
2723813,Riccardo Comin,Physics
2766678,Jacob Stoehr,Physics
1560402,Taylor Perron,Geology
2808464,Carlos Portela,Engineering
2810355,Keri Pearlson,Management
2878986,Fikri Khoiron Fadhila,Accounting
2890206,David Thorburn,Literature
2913772,Mei Hong,Chemistry
2238326,Mike Stonebraker,Computer Science
2975950,Jinhua Zhao,Engineering
2977712,Emily Gray,Physical Education
2992437,Alvin Jin,Mathematics
3026002,Abel Sanchez,Computer Science
3062807,Elchanan Mossel,Mathematics
2091316,Duncan Simester,Marketing
2206929,M. Kaashoek,Computer Science
2205634,Bengt Holmstrom,Economics
2233239,Yoel Fink,Engineering
2383134,Dan Ariely,Economics
2388921,Edward Boyden,Science
2404324,James Rice,Engineering
2404531,Micky Rosa,Mathematics
2462266,Martin Bazant,Mathematics
2475165,Ian Condry,Anthropology
2264758,Yan Zhang,Mathematics
2499996,Bryan Reimer,Engineering
2774023,Darrell Irvine,Engineering
2818966,Ruben Juanes,Engineering
2821470,Rosalyne Shieh,Architecture
2502471,Pulkit Agrawal,Computer Science
2522400,Whitney Newey,Economics
2535825,Song Han,Computer Science
2553335,David Sontag,Computer Science
2556613,Kavita Finn,Literature
2568278,Charles Cooney,Engineering
2624787,Armando Solar-Lezama,Computer Science
2489418,Raymond Ashoori,Physics
2778859,Steven Vanevera,Political Science
2783915,Jianzhu Chen,Biology
2790627,Eytan Modiano,Engineering
2814314,Mengjia Yan,Engineering
2813520,Alexander Radosevich,Chemistry
2903207,Tommi Jaakkola,Computer Science
2934340,Joe Steinmeyer,Engineering
2935608,John Urschel,Mathematics
2994390,Paulo Arrais,Fine Arts
3019853,Charles Kaufmann,Psychology
3025563,Paul Sonderburg-Glücksburg ,Health Science
3031740,Eugenie  Brinkema,Literature
3057817,William Uricchio,Film
3066902,Janet Conrad,Physics
1991959,Yuriy Roman,Engineering
2055452,Michael Hynes,Engineering
2077061,Lily Tsai,Political Science
2199935,Ahmad Al Bierouti,Engineering
2218475,Michael Birnbaum,Engineering
